Yield_CT,Yield_change,Latitude,Longitude,Crop,Crop_rotation_CT,Soil_cover_CT,Weed_pest_control_CT,P,E,PB,Tave,Tmax,Tmin,ST
3650.0,-0.48,59.81,17.66,wheat.winter,1,0.0,1.0,454.2,263.033,191.167,5.31111,18.32103,-9.08629,Loam
7700.0,-0.1429,39.03,-85.52,maize,0,0.0,1.0,497.0,486.454,10.546,19.85,29.66522,5.8443,Loam
669.0,1.9357,41.8,1.12,barley.winter,0,0.0,1.0,97.59999609,488.166691,-390.567,15.91428586,29.54895426,-1.78894326,Loam
1500.0,-0.4,31.53,75.91,wheat.winter,0,0.0,1.0,257.0,544.285,-287.285,26.63333,39.06087,6.23709,Loam
2100.0,-0.6667,8.18,38.85,maize,0,0.0,1.0,728.9,847.388,-118.488,20.0875,27.92987,13.61402,Clay loam
2470.0,0.247,36.38,-79.69,soybean,0,0.0,1.0,555.4,481.357,74.043,19.98333,32.52586,4.07317,Loam
2530.1,-0.0387,35.32,106.07,wheat.winter,0,0.0,1.0,584.0,500.484,83.516,8.96,22.54871,-8.6087,Loam
3306.0,-0.0163,40.47,-86.98,soybean,0,0.0,1.0,775.7,488.06,287.64,18.38333,28.71078,5.11918,Loam
19700.0,-0.2741,34.28,-85.97,maize,1,0.0,1.0,834.0,629.7,204.3,22.76667,32.11294,11.09104,Loam
2780.0,-0.0971,30.54,-96.43,sorghum,0,0.0,1.0,338.8,612.567,-273.767,27.74,38.92922,18.82019,Loam
2300.0,0.5087,38.47,-101.75,wheat.winter,0,0.0,1.0,423.9,606.407,-182.507,10.97,32.74441,-10.00843,Loam
5600.0,-0.2679,56.49,9.58,barley.spring,1,0.0,1.0,396.9,311.888,85.012,13.62,22.86561,7.26739,Sandy loam
3330.0,-0.2252,8.13,39.22,wheat.winter,0,1.0,1.0,351.1999969,620.913579,-269.714,23.32000008,29.01621641,10.4000529,Clay loam
4380.0,-0.1621,42.22,-82.73,maize,1,0.0,1.0,253.6,545.946,-292.346,19.48333,28.52332,9.11171,Clay loam
4805.0,-0.1973,35.33,111.28,wheat.winter,0,0.0,1.0,497.5,573.151,-75.651,14.44,27.42995,-5.17057,Loam
9600.0,0.1354,25.0,88.0,maize,1,0.0,1.0,1338.6,381.209,957.391,29.3,34.18875,26.68599,Loam
11700.0,-0.1453,39.03,-85.52,maize,0,0.0,1.0,666.3,504.676,161.624,20.18333,30.17312,7.95266,Loam
425.0,-0.0988,50.29,-107.79,wheat.spring,0,0.0,1.0,184.4999981,446.5288669,-262.029,17.41999989,28.43632813,4.352996318,Loam
1642.0,0.2345,52.28,-108.0,wheat.winter,0,0.0,1.0,180.3,544.511,-364.211,5.075,26.86644,-21.81413,Loam
10800.0,-0.1667,42.02,-93.75,maize,0,0.0,1.0,530.200007,543.476275,-13.276,18.98333327,31.00904502,3.255567489,Loam
5480.0,0.0073,30.93,75.87,wheat.winter,0,0.0,1.0,235.4,588.648,-353.248,26.41667,39.19667,7.70296,Loam
4667.0,-0.0585,35.32,106.07,wheat.winter,0,0.0,1.0,513.8,489.51,24.29,8.19,23.06087,-10.21706,Loam
837.0,0.0406,34.18,-101.95,cotton,0,0.0,1.0,387.2,557.346,-170.146,21.33333,31.97094,8.09325,Loam
3754.0,0.2235,35.32,106.07,maize,0,0.0,1.0,330.9,384.529,-53.629,14.32,25.28738,0.09738,Loam
8690.0,-0.0879,29.07,77.77,maize,0,0.0,1.0,627.7,516.065,111.635,29.98,37.5226,17.66174,Loam
2530.0,-0.1146,45.7,-118.6,wheat.winter,0,0.0,1.0,517.0,657.362,-140.362,7.13636,29.28298,-5.33476,Loam
1973.0,0.3274,46.4,6.23,wheat.winter,1,0.0,1.0,1402.8,500.95,901.85,8.96364,21.53454,-1.35621,Loam
2021.0,-0.0381,34.68,-86.87,cotton,1,0.0,1.0,503.1,646.892,-143.792,21.97143,36.61162,3.61564,Loam
1458.0,-0.5693,19.52,-98.83,maize,0,0.0,1.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138,Loam
2730.0,0.0099,-0.52,37.27,maize,0,0.0,1.0,659.4,732.25,-72.85,20.875,31.60278,15.39401,Clay
8040.0,0.0609,40.8,-96.67,maize,0,0.0,1.0,512.8,557.173,-44.373,19.7,32.74878,2.94235,Loam
8460.0,-0.0913,29.07,77.77,maize,0,0.0,1.0,620.4,527.555,92.845,29.72,37.36216,20.16451,Loam
1970.0,0.7056,38.47,-101.75,wheat.winter,0,0.0,1.0,438.5,624.418,-185.918,11.58,33.65363,-11.15822,Loam
9640.0,-0.7666,44.87,20.33,maize,0,0.0,1.0,274.8,541.274,-266.474,18.92857,29.82978,8.56115,Loam
5050.0,-0.1564,25.0,88.0,rice,1,0.0,1.0,1065.7,440.701,624.999,27.66,33.51244,19.17136,Loam
1794.0,0.1037,-17.82,31.57,maize,0,0.0,1.0,322.8,654.113,-331.313,22.2,27.41816,7.9551,Sandy loam
10360.0,0.0714,23.9,91.32,maize,0,0.0,1.0,964.5,386.3,578.2,28.675,33.52842,25.72533,Loam
2412.0,0.3093,40.47,-86.98,soybean,0,0.0,1.0,604.2,507.199,97.001,18.6,29.51555,5.9568,Loam
8550.0,-0.1345,40.8,-96.67,maize,0,0.0,1.0,659.5,567.388,92.112,20.88333,30.79197,7.39909,Loam
2280.0,-0.0351,40.8,-96.67,soybean,0,0.0,1.0,671.3,577.806,93.494,20.15,32.17956,5.23656,Loam
3450.0,0.0209,35.67,107.87,wheat.winter,1,0.0,1.0,432.5,587.962,-155.462,10.8,27.11159,-8.27004,Loam
1400.0,-0.4286,31.53,75.91,wheat.winter,0,0.0,1.0,257.0,544.285,-287.285,26.63333,39.06087,6.23709,Loam
4480.0,-0.0357,39.3,-96.7,wheat.winter,1,0.0,1.0,640.6,701.89,-61.29,14.41,34.73979,-8.7998,Loam
2100.0,0.8571,7.5,3.9,maize,0,0.0,1.0,677.8,498.142,179.658,28.12,34.2233,23.29779,Sandy clay loam
3700.0,0.5243,43.18,-89.92,maize,0,0.0,1.0,702.1,467.075,235.025,17.26667,26.88171,2.43886,Loam
10270.0,-0.5579,44.87,20.33,maize,0,0.0,1.0,274.8,541.274,-266.474,18.92857,29.82978,8.56115,Loam
3636.0,0.1001,35.32,106.07,wheat.winter,0,0.0,1.0,404.9,518.848,-113.948,8.25,22.97164,-11.51113,Loam
13774.0,-0.2192,41.8,1.12,maize,0,0.0,1.0,159.8,667.161,-507.361,19.7625,34.45457,5.2742,Loam
1621.0,0.082,46.82,-100.88,sunflower,0,0.0,1.0,334.7,470.778,-136.078,15.01667,30.31299,-0.20279,Loam
11700.0,-0.0513,42.02,-93.75,maize,1,0.0,1.0,445.2,535.055,-89.855,19.2,30.0553,4.95569,Loam
2820.0,0.0887,38.0,-84.5,maize,0,0.0,1.0,640.3,523.89,116.41,20.73333,30.31787,10.0655,Loam
6160.0,0.039,45.3,-73.35,maize,0,0.0,1.0,572.1,492.007,80.093,15.98333,27.16554,1.73544,Loam
11670.0,-0.0891,40.65,-104.98,maize,0,0.0,1.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037,Loam
7290.0,0.0864,37.5,103.08,wheat.winter,0,0.0,1.0,338.4,423.405,-85.005,-1.68,14.80566,-17.03222,Loam
4184.0,0.0325,46.4,6.23,wheat.winter,1,0.0,1.0,1231.8,508.93,722.87,9.26364,23.63038,-0.91713,Loam
5000.0,0.05,28.67,77.2,maize,0,1.0,1.0,843.5,449.03,394.47,29.74,40.53674,20.90237,Loam
14400.0,-0.2708,20.73,-101.32,maize,0,0.0,1.0,592.1,710.877,-118.777,19.52857,32.77286,12.24747,Clay loam
4170.0,-0.0024,45.61,17.86,wheat.winter,1,0.0,1.0,908.2,560.881,347.319,13.35455,27.77379,-1.95067,Loam
1590.0,-0.1358,19.52,-98.83,maize,0,0.0,1.0,1068.1,661.247,406.853,13.44286,24.50043,6.99138,Loam
3649.0,-0.0885,40.47,-86.98,soybean,0,0.0,1.0,491.5,525.367,-33.867,19.56667,31.61784,5.29972,Loam
7352.0,0.0545,-29.53,30.28,maize,0,0.0,1.0,796.9,668.749,128.151,18.675,25.39096,3.5754,Sandy clay loam
2400.0,0.625,39.8,-90.82,maize,0,0.0,1.0,379.2,589.94,-210.74,21.66667,36.0036,6.03471,Loam
1437.0,0.826,52.85,-104.6,barley.spring,1,0.0,1.0,109.2,407.164,-297.964,15.7,27.19777,4.17182,Clay loam
5181.0,-0.0293,44.45,26.52,maize,1,0.0,1.0,256.3,513.395,-257.095,21.14,35.06228,8.55298,Clay loam
7649.0,-0.0297,35.67,107.87,maize,0,0.0,1.0,237.4,403.373,-165.973,16.96,29.09027,2.10085,Loam
6890.0,-0.0522,45.3,-73.35,maize,0,0.0,1.0,505.4,480.751,24.649,15.7,26.63531,3.68543,Loam
4579.0,-0.0526,19.52,-98.83,wheat.winter,1,0.0,1.0,345.7,682.019,-336.319,15.12857,24.50043,4.64542,Loam
8850.0,-0.2475,44.87,20.33,maize,0,0.0,1.0,349.9,541.295,-191.395,18.98571,32.13131,5.97867,Loam
8266.0,-0.0675,40.47,-86.98,maize,0,0.0,1.0,335.4,546.436,-211.036,19.68333,32.4931,2.44523,Loam
3200.0,0.1563,31.53,75.91,wheat.winter,0,0.0,1.0,195.4,569.092,-373.692,26.2,39.44091,5.65401,Loam
9464.0,-0.026,40.43,-86.92,maize,0,0.0,1.0,775.7,488.06,287.64,18.38333,28.71078,5.11918,Loam
4843.0,0.0318,51.33,-85.33,maize,0,0.0,1.0,231.9,401.124,-169.224,10.68333,22.94786,-1.89181,Clay
8100.0,0.321,40.42,-83.25,maize,0,0.0,1.0,464.4,536.397,-71.997,19.36667,32.85749,5.52775,Loam
3480.0,-0.046,42.02,-93.75,soybean,0,0.0,1.0,755.2,517.464,237.736,19.08333,28.4439,4.42841,Loam
8217.0,-0.0103,29.07,77.77,rice,0,0.0,1.0,544.5,439.466,105.034,27.36,34.85366,12.72313,Loam
8586.0,-0.3242,42.22,-82.73,maize,0,0.0,1.0,355.6,517.252,-161.652,18.8,27.50428,8.01219,Clay loam
3400.0,-0.0588,42.02,-93.75,soybean,1,0.0,1.0,445.2,535.055,-89.855,19.2,30.0553,4.95569,Loam
6800.0,0.0,51.42,-1.12,barley.winter,0,0.0,1.0,590.6999969,305.4281402,285.272,9.411111077,20.32065837,-0.643003525,Loam
10882.0,-0.0513,40.47,-86.98,maize,0,0.0,1.0,561.1,540.171,20.929,19.55,30.23676,1.81497,Loam
3108.0,0.0956,-0.52,37.27,maize,0,0.0,1.0,565.7,780.391,-214.691,21.325,30.64233,15.96019,Clay
5810.0,-0.0637,40.8,-96.67,maize,0,0.0,1.0,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
4300.0,0.0,30.98,113.93,rice,0,0.0,1.0,1115.6,518.713,596.887,26.24,33.33053,19.62835,Loam
3000.0,0.7333,25.58,85.4,maize,0,0.0,1.0,857.1,388.134,468.966,29.8,35.81312,26.36653,Loam
460.0,1.6087,34.03,-83.42,sorghum,1,0.0,1.0,848.7,576.548,272.152,22.98333,31.83563,13.67549,Loam
4300.0,-0.1163,40.42,-83.25,soybean,0,0.0,1.0,647.8,510.915,136.885,19.05,32.46772,5.53272,Loam
3289.846154,0.0833,40.85,-96.47,soybean,0,0.0,1.0,619.2,579.474,39.726,20.5,33.02875,1.94775,Loam
1731.0,0.0023,52.28,-108.0,wheat.winter,0,0.0,1.0,437.4,496.753,-59.353,3.64167,23.82962,-20.40651,Loam
16461.0,0.0462,-34.67,-71.63,maize,0,0.0,1.0,94.8,777.004,-682.204,21.46667,25.99207,7.18521,Clay loam
8404.672897,0.07,40.85,-96.47,sorghum,0,0.0,1.0,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
4829.0,-0.4007,-33.67,-70.63,wheat.winter,0,0.0,1.0,453.0,657.866,-204.866,19.9625,28.06268,3.77173,Clay loam
11208.0,-0.2025,40.47,-86.98,maize,0,0.0,1.0,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
3040.0,-0.3474,53.42,-113.55,barley.spring,1,0.0,1.0,352.2,402.831,-50.631,13.5,25.15591,4.1516,Loam
1425.0,-0.0947,34.68,-86.87,cotton,1,0.0,1.0,702.3,645.802,56.498,22.35714,32.73566,6.07121,Loam
3300.0,-0.0242,45.0,9.7,soybean,0,0.0,1.0,109.6,462.867,-353.267,16.28333,27.16997,8.9787,Loam
8817.0,-0.0254,55.94,-3.21,barley.spring,0,0.0,1.0,289.8,263.087,26.713,9.36,17.96904,2.52356,Sandy loam
3200.0,0.2188,31.53,75.91,maize,0,0.0,1.0,625.5,508.436,117.064,29.34,36.97631,16.75304,Loam
7300.0,-0.0137,45.5,-73.58,maize,1,0.0,1.0,464.4,501.442,-37.042,16.26667,26.92146,4.48253,Loam
4705.0,0.0138,27.55,-109.15,wheat.winter,0,0.0,1.0,109.5,697.584,-588.084,25.08571,36.77015,8.98828,Loam
6100.0,0.0328,43.0,-92.5,maize,0,0.0,1.0,374.4,503.274,-128.874,18.46667,30.74134,3.73351,Loam
10533.0,-0.0647,40.65,-104.98,maize,0,0.0,1.0,223.0,576.644,-353.644,14.8,31.98261,-5.42037,Loam
3703.0,-0.0618,40.47,-86.98,soybean,0,0.0,1.0,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
10607.0,0.064,35.33,110.1,maize,0,0.0,1.0,443.7,431.219,12.481,18.64,28.80748,2.59857,Loam
7848.0,0.0493,30.4,104.6,rice,0,0.0,0.0,775.1,397.829,377.271,23.64,28.28193,16.43663,Loam
1400.0,0.1214,30.54,-96.43,wheat.winter,1,0.0,1.0,937.5,703.106,234.394,19.7,33.41629,2.26827,Loam
9600.0,-0.0104,43.0,-92.5,maize,0,0.0,1.0,683.2,528.127,155.073,18.13333,30.41502,2.95163,Loam
7930.0,-0.1412,43.02,-82.12,maize,0,0.0,1.0,448.6,517.099,-68.499,18.16667,28.07955,8.08939,Clay
8200.0,0.05,23.9,91.32,rice,1,0.0,1.0,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
5432.0,-0.0889,55.94,-3.21,barley.spring,0,0.0,1.0,365.5,229.02,136.48,8.06,17.31479,-0.19559,Sandy loam
1012.0,0.165,35.67,107.87,soybean,1,0.0,1.0,546.2,479.811,66.389,16.71667,28.3571,1.87061,Loam
4800.0,0.0,45.92,-90.72,soybean,0,0.0,1.0,405.0,368.026,36.974,16.12,28.21365,3.10129,Loam
3310.0,-0.2689,19.52,-98.83,maize,0,0.0,1.0,841.9,670.672,171.228,12.41429,22.00519,7.05137,Loam
11500.0,0.0,45.5,-73.58,maize,0,0.0,1.0,529.1,512.126,16.974,16.81667,27.20437,2.04433,Loam
4530.0,-0.0287,-20.35,32.35,wheat.winter,0,0.0,1.0,36.0,403.133,-367.133,21.03333,29.60023,10.09435,Sandy clay
2510.0,-0.0637,35.18,-102.08,sorghum,0,1.0,1.0,317.2,539.526,-222.326,22.06,33.18162,10.80618,Loam
3560.0,-0.1376,49.86,-99.96,barley.spring,0,0.0,1.0,255.2,429.431,-174.231,15.7,26.22876,3.51104,Loam
4897.0,-0.0014,52.85,-104.6,barley.spring,1,0.0,1.0,217.9,409.632,-191.732,15.36,26.46072,4.87551,Clay loam
570.0,1.5965,38.47,-101.75,wheat.winter,0,0.0,1.0,424.5,604.44,-179.94,12.32,32.17285,-9.86953,Loam
2802.0,-0.0093,-23.18,-51.18,wheat.winter,1,0.0,1.0,621.0,492.217,128.783,20.21429,29.27861,12.9943,Clay
2919.6,0.1578,35.32,106.07,wheat.winter,0,0.0,1.0,584.0,500.484,83.516,8.96,22.54871,-8.6087,Loam
5920.0,-0.14,34.3,-86.02,maize,0,0.0,1.0,632.2,642.644,-10.444,22.4,33.63775,8.52692,Loam
14740.0,-0.4009,45.61,17.86,maize,1,0.0,1.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
1979.0,-0.0879,43.3,-89.35,soybean,0,0.0,1.0,609.5,341.823,267.677,16.82,27.59575,2.14545,Loam
13698.0,-0.0423,-28.92,29.55,maize,0,0.0,1.0,545.6,664.571,-118.971,8.88571,20.22965,3.92448,Clay loam
6726.0,0.003,28.25,116.92,rice,0,0.0,1.0,806.1,345.501,460.599,21.1,30.57344,8.91516,Clay loam
4846.0,-0.0493,34.5,113.0,wheat.winter,0,0.0,1.0,581.4,612.449,-31.049,14.29,30.08169,-3.03784,Loam
1040.0,0.176,34.68,-86.87,cotton,1,0.0,1.0,954.1,599.994,354.106,20.85714,31.41694,5.28387,Loam
847.0,-0.3341,40.53,-3.33,barley.winter,0,0.0,1.0,122.9000003,439.9924077,-317.092,16.74285732,29.26425781,2.545834203,Sandy loam
2380.0,0.0924,30.54,-96.43,wheat.winter,1,0.0,1.0,1113.8,702.71,411.09,19.81111,32.32719,5.62849,Loam
10230.0,-0.0997,40.8,-96.67,maize,0,0.0,1.0,616.1,573.728,42.372,19.55,28.75747,5.77022,Loam
6700.0,0.0,40.16,16.65,wheat.winter,0,0.0,1.0,467.2,702.472,-235.272,20.75556,28.2099,2.61107,Loam
8140.0,0.0061,40.73,-77.95,maize,0,0.0,1.0,674.7,511.355,163.345,16.48571,29.36416,0.70092,Loam
4542.0,-0.0216,49.86,-99.96,barley.spring,0,0.0,1.0,312.4,420.97,-108.57,15.3,23.99599,3.8421,Loam
13460.0,-0.0568,40.47,-86.98,maize,0,0.0,1.0,414.8,525.415,-110.615,18.63333,29.7984,7.28592,Loam
7600.0,-0.35,40.8,-96.67,maize,0,0.0,1.0,569.0,554.804,14.196,20.45,31.07792,4.70649,Loam
442.0,0.6674,46.82,-100.88,sunflower,0,0.0,1.0,205.4,469.257,-263.857,16.25,32.35002,-0.99539,Loam
8000.0,-0.13,29.02,77.75,rice,0,0.0,1.0,595.4,433.603,161.797,27.54,36.16642,13.17497,Loam
440.0,-0.0455,41.86,-0.78,barley.winter,0,0.0,1.0,148.0000057,387.049916,-239.05,15.00000017,25.53370125,-0.460864375,Loam
17000.0,0.0588,31.38,72.03,maize,0,0.0,1.0,202.1,384.957,-182.857,31.72,41.81672,19.74682,Loam
2910.0,-0.1893,49.86,-99.96,barley.spring,0,0.0,1.0,255.2,429.431,-174.231,15.7,26.22876,3.51104,Loam
13500.0,-0.237,40.42,-83.25,maize,0,0.0,1.0,465.0,503.426,-38.426,18.58333,28.37883,6.33503,Loam
4010.0,0.0798,38.0,-84.5,maize,0,0.0,1.0,700.5,538.405,162.095,21.33333,33.3985,8.79652,Loam
5480.0,0.4945,38.47,-101.75,sorghum,0,0.0,1.0,266.7,458.887,-192.187,20.5,32.30233,4.57534,Loam
7848.0,0.0103,49.31,17.09,wheat.winter,1,0.0,1.0,386.9,451.551,-64.651,10.57,25.62608,-0.23339,Loam
9358.0,-0.0657,40.47,-86.98,maize,0,0.0,1.0,335.4,546.436,-211.036,19.68333,32.4931,2.44523,Loam
3270.0,0.2232,30.54,-96.43,sorghum,0,0.0,1.0,341.4,609.019,-267.619,27.1,38.42095,18.0383,Loam
271.0,0.3173,48.55,-104.83,wheat.spring,0,0.0,1.0,126.7999973,466.6315686,-339.832,19.95999985,33.6321696,5.502041117,Loam
8400.0,0.0381,-37.75,-58.3,maize,1,0.0,1.0,693.9,605.484,88.416,17.51429,25.78936,8.37571,Clay loam
2592.0,-0.196,37.77,-4.52,wheat.winter,1,0.0,1.0,387.6,399.933,-12.333,15.85714,26.47265,3.55443,Clay loam
4710.0,0.0726,46.4,6.23,wheat.winter,0,0.0,1.0,1189.7,513.446,676.254,8.87273,22.36296,-1.001,Loam
4860.0,0.07,52.85,-104.6,wheat.spring,1,0.0,1.0,270.6000023,387.5657813,-116.966,14.07999983,24.70429254,2.152213312,Clay loam
9760.0,-0.1445,53.37,13.8,wheat.winter,1,0.0,1.0,432.2,439.538,-7.338,9.15455,25.37512,-6.17116,Sandy loam
11384.0,-0.0358,40.47,-86.98,maize,0,0.0,1.0,880.2,494.027,386.173,18.56667,29.32043,4.41404,Loam
6569.0,-0.086,46.4,6.23,wheat.winter,1,0.0,1.0,1256.2,511.812,744.388,8.2,27.43366,-3.76578,Loam
6200.0,-0.4839,11.59,37.38,maize,0,0.0,1.0,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam
4060.0,0.633,36.38,-79.69,maize,0,0.0,1.0,538.4,595.625,-57.225,21.05,32.2319,7.10583,Loam
4700.0,-0.0638,30.9,75.8,wheat.winter,0,0.0,1.0,266.9000057,553.9888433,-287.089,26.13333337,39.39245999,5.029379568,Loam
1559.0,0.1681,53.42,-113.55,barley.spring,0,0.0,1.0,320.6,383.338,-62.738,12.88,24.89433,2.2243,Loam
1070.0,0.2729,-30.5,118.37,wheat.winter,0,0.0,1.0,291.8,325.443,-33.643,14.17143,26.45393,5.7552,Sandy loam
10409.0,0.2635,34.3,-86.02,maize,0,0.0,1.0,799.6,609.677,189.923,22.01667,31.09053,10.40166,Loam
10933.0,-0.1177,-28.92,29.55,maize,0,0.0,1.0,279.1,664.093,-384.993,8.02857,20.75053,1.0267,Clay loam
14000.0,-0.0714,39.8,-90.82,maize,0,0.0,1.0,895.4,576.611,318.789,21.33333,31.31466,6.93685,Loam
6630.0,-0.0317,44.07,-93.52,maize,0,0.0,1.0,476.9,506.731,-29.831,17.8,30.96772,4.10116,Loam
13900.0,0.6835,32.53,-83.85,maize,0,0.0,1.0,468.0,659.161,-191.161,24.13333,34.95042,12.99181,Sandy loam
10900.0,-0.1716,45.61,17.86,maize,1,1.0,1.0,489.5,512.061,-22.561,17.58571,29.77124,5.90084,Loam
3300.0,0.2424,39.8,-90.82,soybean,0,0.0,1.0,895.4,576.611,318.789,21.33333,31.31466,6.93685,Loam
3472.0,-0.0544,35.62,-88.83,soybean,0,0.0,1.0,649.7,508.3,141.4,21.61667,32.93875,8.11716,Loam
7070.0,-0.0552,23.9,91.32,rice,0,0.0,1.0,1063.6,433.545,630.055,27.02,32.53722,18.02682,Loam
5170.0,0.323,19.52,-98.83,wheat.spring,0,0.0,1.0,596.5,519.992,76.508,13.52,23.2259,11.26273,Loam
6580.0,0.0517,30.93,75.87,rice,0,0.0,1.0,328.0,433.824,-105.824,27.34,36.17549,11.27524,Loam
2500.0,1.24,45.87,-81.92,maize,0,0.0,1.0,358.5,556.362,-197.862,13.6,24.71169,5.31306,Loam
2640.0,-0.1136,-35.12,141.98,wheat.winter,0,0.0,1.0,213.4,309.664,-96.264,12.71429,25.45839,6.65177,Sandy loam
6082.0,0.0403,35.32,106.07,maize,0,0.0,1.0,244.9999962,366.5145901,-121.515,13.32000003,24.1535802,-4.514760663,Loam
800.0,-0.125,31.53,75.91,wheat.winter,0,0.0,1.0,390.5,544.044,-153.544,25.9,38.21095,6.19316,Loam
3140.0,0.0064,45.7,-118.6,barley.spring,0,0.0,1.0,379.0,560.934,-181.934,7.275,29.28298,-5.33476,Loam
5540.0,-0.0217,29.07,77.77,wheat.winter,0,0.0,1.0,-45.3,257.74,-303.04,22.725,28.51988,6.73476,Loam
3046.0,-0.3329,41.8,1.12,barley.winter,0,0.0,1.0,240.7,484.196,-243.496,15.78571,27.16659,0.12838,Loam
6200.0,0.0,25.58,85.4,maize,0,0.0,1.0,428.7,428.454,0.246,30.3,34.36645,26.31444,Loam
14500.0,-0.0828,40.42,-83.25,maize,0,0.0,1.0,647.8,510.915,136.885,19.05,32.46772,5.53272,Loam
3889.0,-0.0501,39.03,-85.52,maize,0,0.0,1.0,527.4,554.448,-27.048,20.1,32.13412,3.14611,Loam
5850.0,-0.3949,40.8,-96.67,maize,0,0.0,1.0,1027.5,504.866,522.634,18.36667,29.26888,4.1768,Loam
181.0,2.0,46.82,-100.88,sunflower,0,0.0,1.0,238.1,477.824,-239.724,16.48333,29.85329,-1.73499,Loam
1912.0,-0.1538,34.3,-86.02,soybean,0,0.0,1.0,512.9,535.899,-22.999,22.03333,32.34329,5.17953,Loam
2620.0,-0.2298,20.46,85.87,rice,1,0.0,1.0,1120.0,583.639,536.361,28.3,34.41824,19.74432,Sandy loam
9300.0,0.1505,25.0,88.0,maize,1,0.0,1.0,741.3,417.193,324.107,29.95,36.4225,27.06985,Loam
3020.0,0.0066,-35.12,141.98,wheat.winter,0,0.0,1.0,194.1,301.662,-107.562,12.95714,27.8843,6.1195,Sandy loam
4767.0,-0.0417,41.8,1.12,barley.winter,0,0.0,1.0,201.1,482.803,-281.703,16.21429,28.46006,2.45313,Loam
2824.0,0.1115,-23.18,-51.18,soybean,1,0.0,1.0,1127.4,705.97,421.43,26.3,30.80348,15.64812,Clay
1609.0,-0.2374,-23.18,-51.18,soybean,1,0.0,1.0,1216.9,733.759,483.141,26.2,30.94824,17.92394,Clay
7700.0,0.0,43.0,-92.5,maize,0,0.0,1.0,594.1,461.588,132.512,17.41667,28.99163,4.96538,Loam
2279.0,0.1716,46.4,6.23,wheat.winter,1,0.0,1.0,1402.8,500.95,901.85,8.96364,21.53454,-1.35621,Loam
900.0,0.1111,-36.3,145.75,wheat.winter,0,0.0,1.0,953.5,286.068,667.432,11.07143,21.71518,3.71368,Loam
4300.0,-0.6279,45.63,-72.9,maize,0,0.0,1.0,695.2,449.951,245.249,15.4,26.30599,2.38646,Loam
5100.0,-0.2157,23.9,91.32,rice,0,0.0,1.0,1334.4,403.619,930.781,27.38,32.67963,18.36915,Loam
6669.0,0.1011,25.62,85.22,maize,1,1.0,1.0,398.7,440.559,-41.859,30.45,38.5614,25.08008,Loam
9080.0,-0.0661,51.03,17.35,maize,1,0.0,1.0,432.8,396.822,35.978,14.08571,25.00612,4.77815,Loam
4380.0,-0.3858,30.54,-96.43,sorghum,1,0.0,1.0,412.2,607.35,-195.15,26.8,37.54379,17.48368,Loam
2588.0,0.3238,53.42,-113.55,barley.spring,0,0.0,1.0,340.6,399.203,-58.603,13.58,22.73071,3.92362,Loam
1672.0,-0.5395,41.5,0.13,barley.winter,0,0.0,1.0,200.7,415.484,-214.784,17.31429,29.88347,4.20414,Loam
3280.0,0.1555,38.47,-101.75,wheat.winter,0,0.0,1.0,492.8,607.896,-115.096,11.65,32.44497,-7.36039,Loam
12600.0,-0.0635,40.43,-99.38,maize,0,0.0,1.0,511.9,577.737,-65.837,18.73333,34.42293,4.30335,Loam
5300.0,-0.0547,60.7,10.85,barley.spring,0,0.0,1.0,348.3,340.816,7.484,13.2,23.41986,2.89263,Sandy loam
5550.0,-0.0432,55.94,-3.21,barley.winter,0,0.0,1.0,739.3,259.214,480.086,6.33333,15.01892,-4.70432,Sandy loam
2634.0,-0.0653,-23.18,-51.18,soybean,1,0.0,1.0,1140.7,724.716,415.984,26.03333,31.1975,17.27341,Clay
2460.0,0.1545,40.8,-96.67,soybean,0,0.0,1.0,411.2,580.728,-169.528,21.43333,33.24197,3.26011,Loam
8358.0,-0.0823,29.07,77.77,maize,0,0.0,1.0,627.7,516.065,111.635,29.98,37.5226,17.66174,Loam
2716.0,-0.0173,41.8,1.12,barley.winter,0,0.0,1.0,303.2,480.802,-177.602,14.88571,29.56164,2.25824,Loam
6756.0,0.1153,25.62,85.22,maize,1,1.0,1.0,537.7,425.72,111.98,30.15,35.38459,25.78238,Loam
4014.0,0.297,37.99,-100.82,maize,0,0.0,1.0,390.1,599.818,-209.718,21.21667,33.81494,5.66872,Sandy loam
6400.0,0.0156,25.58,85.4,rice,0,0.0,1.0,690.9,434.023,256.877,27.28,33.51878,14.67209,Loam
9300.0,0.043,41.48,-84.15,maize,0,0.0,1.0,468.9,478.09,-9.19,17.66667,27.15856,4.54438,Loam
1554.0,0.1197,-17.82,31.57,maize,0,0.0,1.0,755.6,629.893,125.707,21.53333,25.16097,8.72194,Sandy loam
